user_id,cluster_id,movie_id,likes,dislikes
415,7,1295,"{'Action scenes': 'Exciting and engaging', 'Adventure elements': 'Thrilling plot twists', 'Thriller genre': 'Keeps viewer hooked'}","{'Rogue generals': 'Potentially overused trope', 'Nerve gas threat': 'Too intense for comfort', 'Chemist protagonist': 'Unusual hero type'}"
415,7,1296,"{'Comedy': 'Humorous content', 'Jack Lemmon': 'Actor appeal', 'Dan Aykroyd': 'Actor appeal', 'Lily Tomlin': 'Actor appeal'}","{'Ethics Professor': 'Potentially complex plot', 'Nazi Commander': 'Sensitive subject matter', 'Murder Plot': 'Dark themes'}"
415,7,1300,"{'Animation': 'Visually appealing style', 'Comedy': 'Entertaining humor', 'Thriller': 'Exciting plot twists'}","{'Romance': 'Limited focus on relationship', 'Complexity': 'Simple character arcs'}"
415,7,1321,"{'Drama Genre': 'Engaging emotional storytelling', 'Romance Elements': 'Heartwarming love story', 'Crossing Paths': 'Fate-driven character encounters', 'Strong Cast': 'Acting performances'}","{'Predictable Plot': 'Potentially clichéd narrative', 'Short Duration': 'Limited screen time', ""Director's Style"": 'Less impactful direction'}"
415,7,1921,"{'Drama Genre': 'Emotionally engaging storytelling', 'Isolation Theme': 'Exploration of human resilience'}","{'Graphic Content': 'Uncomfortable viewing experience', 'Mental Deterioration': 'Disturbing psychological portrayal', 'Corpse Concealment': 'Morbid narrative element'}"
415,7,1955,"{'Dramatic Story': 'Compelling narrative with social issues', 'Strong Female Lead': 'Empowering female protagonist', 'Realistic Characters': 'Relatable and authentic characters', 'Social Commentary': 'Addressing racial injustice'}","{'Intense Violence': 'Potentially disturbing scenes', 'Emotional Weight': 'Heavy themes may be overwhelming', 'Lengthy Dialogue': 'Extensive monologues could be tedious'}"
415,7,1960,"{'Cape Breton Setting': 'Local culture appeal', 'Historical Context': 'Time period interest', 'Character Development': 'Relatable characters', 'Bagpipes Music': 'Unique soundtrack element'}","{'Coal Mining Industry': 'Heavy industrial theme', 'Limited Escapism': 'Characters trapped in circumstances', 'Single Genre': 'No variety in storytelling'}"
415,7,2013,"{'Drama Genre': 'Emotional depth', 'Romance Genre': 'Heartfelt storytelling'}","{'No Director': 'Lack of directorial vision', 'No Cast': 'Unknown actors', 'No Writers': 'Uncredited screenwriters'}"
415,7,2022,"{'Comedy Elements': 'Humorous situations appeal.', 'Romantic Themes': 'Love stories resonate.', 'Cultural Setting': 'Miami, 1980s setting intrigues.', 'Character Diversity': 'Various roles engaging.'}","{'Plot Complexity': 'Simplified story may lack depth.', 'Fictional Relationships': 'Imagined family dynamics seem forced.', 'Historical Accuracy': 'May not reflect true refugee experiences.', 'Predictable Outcomes': 'Ending feels somewhat anticipated.'}"
415,7,2065,"{'Action Elements': 'Incorporates exciting police work.', 'Comedy Relief': 'Balances serious plot with humor.', 'Strong Cast': 'Features well-known actors.'}","{'Drug Content': 'Focuses on drug-related crime.', 'Detective Plot': 'May not prefer typical detective stories.'}"
415,7,2109,"{'Comedy Elements': 'Humorous situations and dialogue', 'Character Dynamics': 'Complex relationships between friends', 'Irish Pub Setting': 'Familiar and cozy atmosphere'}","{'Predictable Plot': 'Repetitive storylines and scenarios', 'Over-the-top Behavior': 'Exaggerated actions and reactions', 'Lack of Depth': 'Shallow character development'}"
415,7,2110,"{'Drama Genre': 'Emotionally intense storytelling', 'Romance Elements': 'Complex romantic narratives', 'Masochism Theme': 'Exploration of psychological depths', 'Strong Female Lead': 'Powerful female character', 'Intense Acting': 'High-quality performances'}","{'Teacher Student Dynamic': 'Potentially uncomfortable relationship', 'Masochistic Teacher': 'Off-putting character traits', 'Predictable Plot': 'Lack of originality', 'Dark Tone': 'Heavy and somber atmosphere', 'Symbolic Complexity': 'Difficult to interpret symbolism'}"
415,7,2118,"{'Violent Love': 'Engaging emotional intensity', 'Drama Genre': 'Deep character exploration', 'Director Cyril': 'Consistent artistic vision'}","{'HIV Theme': 'Potentially distressing subject matter', 'Age Difference': 'Uncomfortable power dynamics', 'Eventful Plot': 'Potentially overwhelming narrative'}"
415,7,2183,"{'Crime Genre': 'Engaging storylines', 'Strong Cast': 'Talented performances', 'Character Development': 'Complex protagonist', 'French Cinema': 'Artistic direction'}","{'Humiliating Plot': 'Potentially off-putting themes', 'Drastic Means': 'Extreme actions portrayed', 'Pathetic Hero': 'Unlikable main character'}"
415,7,2287,"{'Dramatic storytelling': 'Engaging narrative style', 'Taiwanese setting': 'Cultural authenticity appeal', 'Complex characters': 'Depth in character development'}","{'Explicit content': 'Potentially uncomfortable themes', 'Unpredictable plot': 'Lack of clear direction', 'Limited genre': 'Narrow focus on drama'}"
415,7,2346,"{'Animated Story': 'Engaging narrative through animation', 'Moral Lessons': 'Teaches values like love and kindness', 'Historical Setting': 'Set in medieval England', 'Character Development': ""Arthur's journey and growth"", 'Voice Acting': 'Distinctive character voices'}","{'Target Audience': 'Primarily children-oriented', 'Complex Themes': 'Simplified for younger viewers', 'Limited Depth': 'Shallow character exploration', 'Predictable Plot': 'Familiar fairy tale elements'}"
415,7,2528,"{'Autobiographical Story': 'Personal interest in real-life stories', 'Comedy Elements': 'Entertaining humor appreciated', 'Drama Elements': 'Emotional depth engaging', 'Howard Stern': 'Famous personality appeal', 'Mary McCormack': 'Acting performance enjoyable', 'Robin Quivers': 'Supporting actor role appealing', 'Fred Norris': 'Supporting actor role appealing', 'Paul Giamatti': 'Supporting actor role appealing'}","{'Biopic Structure': 'Potentially repetitive narrative', 'Self-Promotion': 'Excessive focus on personal life', 'Lengthy': 'Possible time-consuming viewing', 'Director Choice': 'Female director perspective different', 'Writing Style': 'Collaborative writing might lack coherence'}"
415,7,2731,"{'Director Woody': ""Favorable towards Woody Allen's direction"", 'Cast Quality': 'Appears to appreciate strong performances', 'Genre Comedy': 'Enjoys comedic elements in films', 'Genre Drama': 'Appreciates dramatic storytelling'}","{'Writing Style': 'Potentially critical of the writing style', 'Self-Reflection': 'May find self-reflection themes less engaging', 'Award Anticipation': 'Dislikes heavy focus on awards'}"
415,7,2739,"{'Thriller Genre': 'Appeals to adventurous tastes', 'Strong Female Lead': ""Sydney Banks' character resonates"", 'Corporate Drama': 'Relatable professional themes'}","{'Complex Plot': 'Potentially confusing storyline', 'Murder Elements': 'Violent content may be off-putting', 'Blackmail Involvement': 'Ethically questionable scenarios'}"
415,7,2919,"{'Action Genre': 'Engaging and dynamic scenes', 'Crime Plot': 'Exciting heist and chase sequences', 'Romantic Elements': 'Mutual attraction between characters', 'Steven Soderbergh': 'Direction quality and pacing', 'George Clooney': 'Leading actor performance', 'Jennifer Lopez': 'Supporting actress performance'}","{'Complex Plot': 'May be challenging to follow', 'Character Development': 'Lack of deep character exploration', 'Violence Intensity': 'High levels of action and violence', 'Romance Subtlety': 'Romantic moments may feel rushed'}"
415,7,3015,"{'Sci-Fi': 'Enjoys futuristic settings', 'Complex Plot': 'Appreciates intricate narratives', 'Social Commentary': 'Likes themes addressing societal divides'}","{'Silent Film': 'Prefers dialogue-driven movies', 'Expressionistic Style': 'Dislikes heavy visual symbolism', 'Predictable Protagonist': 'Finds character development lacking'}"
415,7,3060,"{'Adventure Genre': 'Thrilling exploration', ""Children's Genre"": 'Heartwarming story', 'Classic Setting': '19th century England', 'Historical Context': 'Sea captain mystery', 'Star Cast': 'Hayley Mills, Maurice Chevalier'}","{'Complex Plot': 'Not deeply intricate', 'Lengthy Duration': 'Shorter films preferred', 'Dark Themes': 'Less serious tone', 'Technical Aspects': 'Basic production quality', 'Limited Action': 'Moderate adventure elements'}"
415,7,3070,"{'Russian Setting': 'Historical context appeals', 'War Drama': 'Conflict narratives resonate', 'Romantic Elements': 'Emotional storylines connect'}","{'Complex Plot': 'Hard to follow storyline', 'Long Runtime': 'Time-consuming viewing experience', 'Symbolic Language': 'Abstract themes challenging'}"
415,7,3153,"{'Mid-Age': 'Relatable age group', 'Career Success': 'Professional journey', 'Jamaican Setting': 'Exotic vacation location', 'Strong Female Lead': ""Angela Bassett's portrayal"", 'Romantic Elements': 'Love story subplot', 'Colorful Characters': 'Supporting cast dynamics'}","{'Stock Broker': 'Potentially uninteresting profession', 'Predictable Plot': 'Common vacation romance narrative', 'Limited Scope': 'Focus on one vacation', 'Romantic Focus': 'Less emphasis on career'}"
415,7,3169,"{'Action Genre': 'Engaging plot elements', 'Comedy Elements': 'Humorous moments', 'Framing Plot': 'Suspenseful narrative', 'Escaping Bus': 'Dynamic scene setup', 'Mysterious Character': 'Intriguing antagonist'}","{'One-Eyed Man': 'Unconventional character design', 'One-Armed Man': 'Potentially off-putting physicality', 'One-Legged Man': 'Further unconventional physicality', 'Director Choice': 'Specific director style', 'Writer Influence': 'Specific writing style'}"
415,7,3249,"{'Comedy Elements': 'Entertaining humor fits well', 'Drama Tension': 'Engaging storylines appeal', 'Smart Hero': 'Intelligent protagonist relatable', 'Conflict Resolution': 'Creative problem-solving techniques', 'School Setting': 'Familiar environment enjoyable'}","{'Weak Male Lead': 'Physique may not resonate', 'Psychological Tactics': 'Complex strategies could be off-putting', 'External Violence': 'Graphic content might be uncomfortable', 'Limited Cast': 'Fewer actors in roles', 'Unknown Directors': 'Lack of directorial influence noted'}"
415,7,3296,"{'Historical Context': 'Set in 1973, reflecting social issues of the era', 'Tennis Theme': 'Involves a famous tennis match', 'Female Lead': 'Features Emma Stone in a leading role', 'Humor': 'Categorized as a comedy genre'}","{'Male Lead': ""Steve Carell's portrayal may not appeal"", 'Hustling Elements': ""Riggs' hustling background could be off-putting"", 'Limited Depth': 'May lack deep character development'}"
415,7,342,"{'Action Thriller': 'Engaging plot with intense action sequences', 'International Setting': 'Intrigue involving international conflicts', 'Strong Cast': 'Notable performances by Harrison Ford and others'}","{'Complex Plot': 'Potentially confusing storyline elements', 'Government Intrigue': 'May find US government actions controversial', 'Long Runtime': 'Could be lengthy and demanding'}"
415,7,345,"{'Brooklyn Setting': 'Familiar urban backdrop', 'Family Drama': 'Relatable family dynamics', 'Jazz Music': 'Cultural significance', 'Humor': 'Light-hearted comedy elements'}","{'Complex Plot': 'Potentially too simplistic', 'Limited Depth': 'Shallow character development', 'Historical Accuracy': 'May lack historical precision', 'Predictability': 'Common themes in Spike Lee films'}"
415,7,3538,"{'Horror Thriller': 'Enjoys intense, suspenseful narratives', 'Family Drama': 'Appeals to stories involving family conflicts', 'Psychological Depth': 'Finds value in complex, layered characters'}","{'Unclear Direction': 'Prefers movies with clear direction and storytelling', 'Lack of Resolution': 'Dislikes ambiguous endings or unresolved plot points', 'Overly Graphic': 'May prefer less graphic horror elements'}"
415,7,3771,"{'Comedy Genre': 'Entertaining humor', 'Wacky Characters': 'Amusing personalities', 'Family Dynamics': 'Heartwarming relationships'}","{'Monster Boy': 'Potentially unsettling theme', 'Adoption Plot': 'Complex emotional storyline', 'Physical Comedy': 'Overreliance on slapstick'}"
415,7,3788,"{'Action Genre': 'Engaging combat sequences', 'War Setting': 'Historical conflict scenarios', 'Patriotism': 'Rescue mission plot', 'Male Cast': 'Strong male lead performances'}","{'Female Lead': 'Lack of prominent female roles', 'Complex Plot': 'Straightforward narrative structure', 'Long Runtime': 'Brief film duration', 'Romance Element': 'Absence of romantic subplot'}"
415,7,3814,"{'Film Noir': 'Twist-laden narrative style', 'Crime Genre': 'Engaging plot elements', 'Strong Cast': 'Alessandro Nivola, Reese Witherspoon', 'Passion': 'Web of emotions'}","{'Murder': 'Graphic violence content', 'Botched Robbery': 'Predictable setup', 'Drama': 'Potentially heavy themes'}"
415,7,3930,"{'Drama Genre': 'Appeals to emotional depth', 'Complex Characters': 'Engaging and layered performances', 'Family Dynamics': 'Exploration of personal relationships'}","{'Psychological Themes': 'Potentially distressing subject matter', 'Unconventional Storytelling': 'May feel disjointed or confusing', 'Limited Cast': 'Fewer characters to connect with'}"
415,7,471,"{'Comedy Genre': 'Entertaining humor', 'Mock-Vigilantes': 'Irreverent justice', 'Urban Setting': 'Familiar environment', 'Joe Pesci': 'Iconic actor performance'}","{'Crime Infested': 'Violent atmosphere', 'Career Frustration': 'Relatable but depressing', 'Videotaping': 'Potentially controversial', 'Christian Slater': 'Less impactful role'}"
415,7,509,"{'Comedy Elements': 'Humorous moments appeal', 'Character Dynamics': 'Interactions among characters', 'Motivational Theme': 'Inspirational message conveyed'}","{'War Genre': 'May not align with interests', 'Drama Intensity': 'Potentially too serious', 'Military Setting': 'Not preferred environment'}"
415,7,838,"{'Crime Genre': 'Engaging plot', 'Thriller Elements': 'Exciting narrative', 'Complex Characters': 'Depth in portrayal'}","{'French Film': 'Language barrier', 'Classic Style': 'Potentially outdated', 'Long Runtime': 'Time-consuming'}"
415,7,898,"{'Comedy Genre': 'Entertaining humor', 'Diverse Cast': 'Inclusive representation', 'Rock Band Theme': 'Unique setting'}","{'Boxing Focus': 'Not a preferred sport', 'Promotional Plot': 'Lacks depth', 'Heavy Training': 'Unappealing theme'}"
420,7,1211,"{'Action Genre': 'Engaging and dynamic', 'Historical Setting': '1930s NYC backdrop', 'Classic Elements': 'Atomic bomb conflict', 'Strong Cast': 'Alec Baldwin, John Lone'}","{'Plot Complexity': 'Potentially simplistic', 'Character Depth': 'Lack of development', 'Modern Reimagining': 'Not traditional pulp noir'}"
420,7,1223,"{'Academic themes': 'Relevance to educational settings', 'Character development': 'Focus on family dynamics', 'Classic actors': 'Presence of well-known performers', 'Heartwarming plot': 'Fairy tale-like ending', 'Emotional depth': 'Exploration of personal history'}","{'Complex subplots': 'Potential for too many storylines', 'High drama': 'Intense emotional scenes may be overwhelming', 'Predictable outcomes': 'Familiar wedding plot', 'Rural setting': 'May not appeal to urban viewers', 'Limited genre': 'Single drama genre might be too narrow'}"
420,7,1261,"{'Historical Context': 'Set during WWII, relevant to academic interests.', 'Personal Story': 'Based on true events, likely engaging for educators.', 'Character Development': 'Focuses on individual experiences, relatable for academics.', 'Escape Narrative': 'Intriguing plot involving survival, appealing to academic curiosity.', 'Unexpected Help': 'Themes of chance and aid, interesting for educators.'}","{'Genre Mislabel': 'Categorized as comedy, may not fit historical drama.', 'Director Choice': ""Michael Verhoeven's style may differ from preferred directors."", 'Cast Selection': 'Some actors may not align with expected casting choices.'}"
420,7,1321,"{'Drama Genre': 'Engaging storytelling', 'Romance Elements': 'Heartfelt relationships', 'Crossing Paths': 'Coincidental encounters', 'Fate Influence': 'Plot-driven by destiny'}","{'Cast Familiarity': 'Potentially underwhelming performances', 'Director Choice': 'Less experienced filmmaker', 'Writer Style': 'May not align with personal taste'}"
420,7,1348,"{'Academic themes': 'The movie might appeal due to its dramatic and possibly complex narrative.', 'Horror genre': 'As an educator, the user may enjoy intellectually stimulating horror films.', 'Mystery elements': 'Breaking into an abandoned place could intrigue someone interested in puzzles and mystery.'}","{'Graphic violence': 'Educators often prefer subtlety over explicit content.', 'Superficial plot': 'The user might dislike movies with overly simplistic storylines.', 'Over-the-top effects': 'Someone in academia may prefer more nuanced filmmaking techniques.'}"
420,7,1480,"{'Historical Drama': 'Movie set in a significant historical period.', 'Political Conflict': 'Themes of political struggle and independence.', 'Strong Cast': 'Includes notable actors with depth.', 'Complex Characters': 'Depicts multi-dimensional characters.'}","{'Romantic Elements': 'Includes romance, which may not align with preferences.', 'Violence Intensity': 'High levels of violence and fear depicted.', 'French Focus': 'Narrative primarily from French perspective, lacking Algerian viewpoint.'}"
420,7,1537,"{'Animation': 'Visually appealing style', 'Characters': 'Reunited with favorites', 'Fantasy': 'Magical world setting', 'Music': 'Engaging musical elements', 'Narrative': 'Adventure with destiny'}","{'Target Audience': 'Primarily children-focused', 'Complexity': 'Lack of depth for adults', 'Direction': ""Burton's unique style may not appeal universally"", 'Duration': 'Potentially too long for some viewers', 'Genre Mix': 'Combination might not resonate fully'}"
420,7,2662,"{'Male Lead': 'Steven Seagal, action hero', 'Local Setting': 'Appalachian backdrop', 'Environmental Issue': 'Toxic waste theme'}","{'Plot Complexity': 'Straightforward, lacks depth', 'Character Development': 'Underdeveloped secondary characters', 'Director Style': 'Less engaging direction'}"
420,7,2924,"{'Action Sequences': 'Fast-paced, thrilling scenes', 'Humor': 'Balanced comedic elements', 'Character Dynamics': 'Strong bond between characters', 'Mature Themes': 'Addressing personal crises', 'Crime Thrills': 'Engaging plot involving crime'}","{'Over-the-top Comedy': 'Excessive humor might be distracting', 'Predictable Plot': 'Familiar story structure', 'Aging Characters': 'May feel less relatable', 'Complex Villains': ""Triads' motives could be unclear"", 'Limited Depth': 'Characters lack deep development'}"
420,7,2951,"{'Drama Genre': 'Emotionally resonant storytelling', 'Romance Elements': 'Subtle romantic undertones', 'Ambitious Journey': 'Dream pursuit narrative', 'Strong Lead': ""Timothée Chalamet's performance""}","{'Dark Themes': 'Potentially heavy or disturbing content', 'Complex Plot': 'May require deeper understanding', 'Unconventional Storytelling': 'Non-linear or experimental approach'}"
420,7,3097,"{'Mysterious World': 'Engages with unspoken desires.', 'Animated Story': 'Visually appealing content.', 'Musical Elements': 'Incorporates musical numbers.'}","{'Target Audience': 'Appeals more to children.', 'Genre Mismatch': ""Doesn't align with academic interests.""}"
420,7,3819,"{'Comedy Elements': 'Appeals to his sense of humor', 'Drama Depth': 'Engages his academic interests', 'Familiar Faces': 'Recognizable actors resonate', 'Queens Setting': 'Local familiarity appreciated'}","{'Bachelor Party': 'May lack depth for academics', 'Wedding Plot': 'Could be predictable', 'Single Director': 'Limited creative perspective', 'Short Cast': 'Fewer character dynamics'}"
420,7,898,"{'Genre Comedy': 'Entertaining and humorous content', 'Samuel L. Jackson': 'Iconic actor presence', 'Rock Band': 'Unique character background', 'Training Scenes': 'Inspiring athletic journey'}","{'Boxing Promoter': 'Potentially manipulative character', 'Slacking Champ': 'Unfavorable portrayal of champion', 'White Hype': 'Title may suggest racial undertones'}"
425,8,1185,"{'Humorous Plot': 'Engaging storyline with comedic elements', 'Welsh Setting': 'Fascinating cultural backdrop', 'Romantic Elements': 'Incorporates romantic subplots', 'Cast Quality': 'Appealing performances by actors'}","{'Geographical Accuracy': 'Potential criticism of cartographic precision', 'Community Conflict': 'Possible tension within the village'}"
425,8,1298,"{'Male Lead': 'Strong performances', 'Director': 'Maurice Pialat', 'Genre': 'Drama', 'Writing': 'Co-written by Maurice Pialat'}","{'Plot': 'Complex relationships', 'Character': 'Multiple lovers', 'Narrative': 'Divorce themes', 'Subplot': 'New love interest'}"
425,8,1306,"{'Comedy Elements': 'Appeals to sense of humor', 'Drama': 'Engaging storylines', 'Attractive Cast': 'Includes notable actors', 'Lake Setting': 'Scenic backdrop', 'Mischievous Plot': 'Entertaining character dynamics'}","{'Age Disparity': 'Potential for age gap issues', 'Flirtatious Characters': 'May find excessive flirting off-putting', 'Older Lead': 'Preference for younger leads', 'Luxury Resort': 'May prefer less extravagant settings'}"
425,8,1347,"{'Historical Drama': 'Movie set in historical context.', 'Mystery Elements': 'Intrigue surrounding the main character.', 'Director Herzog': 'Filmmaker known for unique storytelling.'}","{'Strange Note': 'Unexplained plot element may confuse.', 'Minimal Dialogue': 'Limited speech could be challenging.', 'Character Complexity': ""Main character's background unclear.""}"
425,8,1834,"{'Horror genre': 'Thrilling and suspenseful', 'Mystery': 'Engaging plot elements', 'Complex characters': 'Depth in character development', 'Atmosphere': 'Creepy and intense setting'}","{'Skepticism': 'Lack of belief in supernatural', 'Predictable': 'Common horror tropes', 'Overexaggeration': 'Excessive use of gore', 'Dialogue': 'Potentially weak or clichéd'}"
425,8,2110,"{'Drama': 'Engaging narrative style', 'Romance': 'Emotional depth in relationships', 'Complex Characters': 'Psychological depth'}","{'Masochism': 'Dark themes may be off-putting', 'Teacher-Student': 'Potentially controversial relationship dynamics', 'Piano Focus': 'Specific musical genre may not appeal'}"
425,8,2139,"{'Medieval Setting': 'Historical context appeals', 'Legal Drama': 'Intriguing legal plot', 'Complex Characters': 'Rich character development', 'Political Intrigue': 'Engaging power dynamics', 'Colin Firth': 'Favorite actor performance'}","{'Pig Focus': 'Unusual plot element', 'Mystery Element': 'Not highly engaging', 'Limited Cast': 'Fewer big-name actors', 'Director Style': 'Less preferred direction'}"
425,8,2423,"{'Action Movies': 'Engaging combat scenes', 'John Woo': ""Director's signature style"", 'Chow Yun-Fat': 'Leading actor performances', 'Blindness Theme': 'Emotional depth', 'Assassin Plot': 'Complex character arcs'}","{'Overly Dramatic': 'Potentially melodramatic elements', 'Predictable Thrills': 'Lack of unexpected twists', 'Long-runtime': 'Time-consuming viewing experience', 'Heavy Dialogue': 'Potentially excessive exposition', 'Romantic Subplots': 'Irrelevant to main plot'}"
425,8,2474,"{'Comedy Elements': 'Humorous scenes appeal', 'Romantic Themes': 'Emotional connections resonate', 'Intellectual Humor': 'Witty dialogue appreciated', 'Classic Cast': 'Iconic actors draw interest'}","{'Non-Physical Romance': 'Lack of physical interaction disappointing', 'Middle-Aged Characters': 'Age gap less relatable', 'Shy Protagonist': 'Introverted lead uninteresting', 'Predictable Plot': 'Familiar story structure tiresome'}"
425,8,2734,"{'Intellectual Challenges': 'Features deep intellectual themes', 'Genius Portrayal': 'Highlights exceptional intelligence', 'Character Development': 'Showcases personal growth', 'Supportive Mentorship': 'Includes mentor-student relationship', 'Realistic Drama': 'Reflects real-life scenarios'}","{'Emotional Intensity': 'Potentially too emotionally heavy', 'Limited Action': 'Lacks physical action sequences', 'Predictable Plot': 'May seem formulaic', 'Long Dialogue': 'Excessive talk may be tiresome', 'Complex Characters': 'Depth of characters might overwhelm'}"
425,8,2745,"{'Drama Genre': 'Engaging storytelling style', 'Deep South Setting': 'Fascinating cultural backdrop', 'Coming-of-Age Theme': 'Relatable personal growth narrative', 'Truman Capote': ""Respected author's work"", 'David Speck': ""Lead actor's performance""}","{'Shabby Plantation': 'Neglectful living conditions', 'Estranged Father': 'Emotionally challenging plot element', 'Semi-autobiographical': 'Potentially personal and raw content'}"
425,8,2764,"{'Comedy': 'Entertaining genre for programmers', 'Cast': 'Actors likely appeal to tech-savvy audience', 'Naive Bug': 'Unusual protagonist attracts interest'}","{'Garbage Dump': 'Setting may be off-putting', 'Corrupt Police': 'Themes could be heavy for some', 'Directors': 'Unknown directors might reduce trust'}"
425,8,281,"{'Romantic Comedy': 'Entertaining genre mix', 'Strong Female Lead': 'Appealing protagonist', 'Realistic Relationships': 'Relatable themes'}","{'Marital Infidelity': 'Potentially controversial plot', 'Predictable Romance': 'Lack of originality', 'Short Fling Focus': 'Limited character development'}"
425,8,3095,"{'Action': 'Fast-paced scenes', 'Adventure': 'Heroic journey', 'Sci-Fi': 'Innovative technology'}","{'Masked Hero': 'Unappealing protagonist', 'Jetpack': 'Overused plot device', 'Writing': 'Weak dialogue'}"
425,8,3100,"{'Animated Characters': 'Engaging cartoon characters', 'Musical Elements': 'Incorporation of songs and musical numbers', 'Adventure Story': 'Entertaining adventure plot', 'Cultural Stories': 'Folktales with cultural significance', 'Positive Themes': 'Messages of wit and kindness'}","{'Target Audience': 'Primarily aimed at children', 'Historical Context': 'Potentially outdated cultural representation', 'Narrative Depth': 'Simplified storytelling may lack complexity', 'Character Complexity': 'Flattened character development', 'Modern Sensitivity': 'Content may not align with current standards'}"
425,8,3135,"{'Comedy': 'Humorous and light-hearted content', 'Science Fiction': 'Innovative and futuristic elements', 'High School': 'Relatable youth experiences'}","{'Romance': 'Lack of romantic plot elements', 'Action': 'Minimal action sequences', 'Drama': 'Not deeply dramatic or emotional'}"
425,8,3244,"{'Comedy Genre': 'Entertaining and light-hearted', 'FBI Involvement': 'Thrilling plot twist', 'Strong Female Lead': ""Michelle Pfeiffer's performance""}","{'Mob Lifestyle': 'Potentially too gritty for preference', 'Killed Husband': 'Violent plot element', 'Long Island Mob': 'Specific setting may be less appealing'}"
425,8,3270,"{'Action scenes': 'Fast-paced and exciting', 'Thrills': 'Engaging plot twists', 'Comedy': 'Humorous moments with Chris Tucker', 'Collaboration': 'Teamwork between characters'}","{'Over-the-top': 'Excessive physical comedy', 'Predictable': 'Familiar plot elements', 'Lengthy': 'Prolonged action sequences', 'Dialogue': 'Repetitive and loud exchanges'}"
425,8,3684,"{'Romantic plots': 'Engaging storylines involving relationships', 'Character development': 'Complex characters with depth', 'French cinema': 'Films directed by Éric Rohmer', 'Introspective themes': 'Movies exploring human emotions'}","{'Predictable outcomes': 'Lack of surprise in the plot', 'Overly sentimental': 'Excessive emotional manipulation', 'Simple dialogue': 'Unsophisticated conversations between characters', 'Short runtime': 'Brief films lacking depth'}"
425,8,382,"{'War': 'Historical military context', 'Romance': 'Emotional storylines', 'Drama': 'Complex character development'}","{'Pension': 'Financial betrayal theme', 'Remarriage': 'Unfaithful spouse plot', 'Wealth': 'Inheritance and wealth disparity'}"
425,8,471,"{'Comedy Genre': 'Entertaining humor aligns with preferences', 'Action Elements': 'Mock-vigilante plot intrigues', 'Urban Setting': 'Los Angeles backdrop resonates'}","{'Crime Focus': 'Heavy crime themes may be off-putting', 'Vigilantism': 'Questionable moral stance', 'Frustration Plot': ""Character's frustration could be relatable but not ideal""}"
425,8,508,"{'Drama Genre': 'Engaging storytelling', 'Complex Characters': 'Depth in character development', 'Historical Setting': 'Interest in pre-WWII era', 'Emotional Depth': 'Reflective and poignant themes'}","{'Pacing Slow': 'Potentially tedious at times', 'Formal Language': 'May not appeal to everyone', 'Lack Action': 'Not fast-paced or adventurous'}"
425,8,585,"{'Action Pacing': 'Fast-paced sequences', 'Thriller Elements': 'Intense plot twists', 'Strong Male Lead': 'Heroic protagonist', 'Urban Setting': 'New York City backdrop', 'Stunt Work': 'Exciting fight scenes', 'Revenge Plot': 'Character-driven motivation'}","{'Complex Plot': 'Potential for convoluted storylines', 'Supporting Cast': 'Less prominent roles', 'Dialogue': 'Possible unrealistic exchanges', 'Terrorist Motivation': 'Overly simplistic antagonist', 'Ending': 'Potentially unsatisfying conclusion'}"
425,8,832,"{'Action': 'Fast-paced combat scenes', 'Adventure': 'Quest-driven plot', 'Fantasy': 'Magic and mythical creatures', 'Male Lead': 'Strong male protagonist', 'Epic Scale': 'Large-scale battles'}","{'Complex Plot': 'Potential for convoluted storylines', 'Emotional Depth': 'Lack of deep character development', 'Dialogue': 'Potentially wooden or unrealistic conversations', 'Supporting Cast': 'Less memorable secondary characters', 'Visual Effects': 'Could be dated or lacking'}"
425,8,861,"{'Tech-savvy': 'Laptop-based spying aligns with tech skills', 'Drama': 'Appeals to emotional storytelling', 'Mystery': 'Cat-and-mouse plot intrigues', 'Acting': 'Strong performances by cast'}","{'Plot': 'Narrative may lack depth', 'Resolution': 'Ending could be unsatisfying', 'Length': 'Potentially too short or drawn out', 'Direction': 'Style might not resonate fully'}"
425,8,898,"{'Action Packed': 'Incorporates boxing and training elements.', 'Star Power': 'Features Samuel L. Jackson and Jeff Goldblum.', 'Comedy Genre': 'Appeals to humor and light-heartedness.', 'Music Connection': 'Involves a rock band, appealing to music enthusiasts.'}","{'Promotional Focus': ""Emphasizes the promoter's role over the boxer's journey."", 'Predictable Plot': 'Similar to Rocky, may lack originality.', 'Limited Scope': 'Focusses on one genre without much depth.', 'Underdog Story': 'May feel clichéd despite being entertaining.'}"
426,9,1261,"{'Historical Context': 'Reveals World War II history', 'Personal Story': 'Focuses on individual survival', 'Unexpected Help': 'Emphasizes unlikely assistance', 'Director': 'Directed by Michael Verhoeven', 'Cast': 'Features notable actors'}","{'Genre': 'Categorized as Comedy', 'Plot Complexity': 'Simplistic portrayal of serious events', 'Narrative Structure': ""Told through one person's perspective"", 'Writer': 'Jointly written by George Tabori and Michael Verhoeven'}"
426,9,1405,"{'Adventure Genre': 'Engaging storyline', 'War Setting': 'Historical context interest', 'Romance': 'Character development', 'Cast': 'Star performances'}","{'Complex Plot': 'Potentially confusing', 'Intense Warfare': 'Violent scenes', 'Long Duration': 'Time-consuming', 'Era Distance': 'Hard to relate'}"
